Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
55,1,False,True,False,West Ferdows Boulevard,1550000000,51666.67
55,1,True,True,True,West Ferdows Boulevard,2200000000,73333.33
55,1,True,True,True,Karoon,1570000000,52333.33
55,1,True,True,False,Komeil,1090000000,36333.33
55,1,False,True,False,Karoon,850000000,28333.33
55,1,True,True,True,East Ferdows Boulevard,1830000000,61000
55,1,True,True,True,East Ferdows Boulevard,2000000000,66666.67
55,1,True,True,True,Persian Gulf Martyrs Lake,1900000000,63333.33
55,1,True,True,True,East Ferdows Boulevard,1920000000,64000
55,1,True,True,True,East Ferdows Boulevard,1780000000,59333.33
55,1,True,True,False,West Ferdows Boulevard,1950000000,65000
55,1,False,False,False,West Ferdows Boulevard,1900000000,63333.33
55,2,False,False,False,Parastar,1280000000,42666.67
55,1,True,True,True,Pirouzi,1750000000,58333.33
55,1,True,True,True,Saadat Abad,4000000000,133333.33
55,1,True,True,True,Punak,2300000000,76666.67
55,1,True,True,False,Andisheh,550000000,18333.33
55,1,True,True,True,West Ferdows Boulevard,1900000000,63333.33
55,2,True,True,True,Salsabil,1349550000,44985
55,2,True,True,True,Azarbaijan,1000000000,33333.33
55,1,False,True,False,Pirouzi,1600000000,53333.33
55,1,False,False,True,Northren Jamalzadeh,1540000000,51333.33
55,1,False,True,False,West Ferdows Boulevard,1550000000,51666.67
55,1,False,True,True,Kahrizak,660000000,22000
55,2,True,True,False,Shahran,1870000000,62333.33
55,1,True,True,False,Robat Karim,305000000,10166.67
55,1,False,True,False,West Ferdows Boulevard,1580000000,52666.67
55,1,True,True,True,Komeil,1100000000,36666.67
55,2,False,True,True,Beryanak,1020000000,34000
55,2,True,True,True,Andisheh,450000000,15000
55,1,False,False,False,Tenant,1420000000,47333.33
55,1,True,True,True,Andisheh,450000000,15000
55,1,False,True,False,Tenant,1155000000,38500
55,3,True,True,True,Hashemi,1650000000,55000
55,1,True,True,True,East Pars,1450000000,48333.33
55,1,False,True,False,Islamshahr,330000000,11000
55,1,True,True,False,Salsabil,1050000000,35000
55,1,False,True,True,Tenant,1400000000,46666.67
55,1,True,True,True,West Ferdows Boulevard,2250000000,75000
55,1,True,True,False,Southern Program Organization,2050000000,68333.33
55,1,False,True,False,Salsabil,1100000000,36666.67
55,1,True,True,True,West Ferdows Boulevard,2150000000,71666.67
55,1,True,True,True,Punak,2750000000,91666.67
55,1,True,True,True,Andisheh,797500000,26583.33
55,2,False,True,False,Yousef Abad,2150000000,71666.67
55,1,True,True,True,Punak,2300000000,76666.67
54,2,True,True,False,Andisheh,493000000,16433.33
54,1,False,True,True,Narmak,1690000000,56333.33
54,1,True,True,False,West Ferdows Boulevard,2130000000,71000
54,1,True,True,True,Jeyhoon,1500000000,50000
54,2,True,True,False,Shahran,1850000000,61666.67
54,1,True,True,True,East Ferdows Boulevard,2150000000,71666.67
54,1,True,True,True,East Ferdows Boulevard,2050000000,68333.33
54,1,True,True,False,Andisheh,500000000,16666.67
54,1,False,True,True,Punak,2000000000,66666.67
54,1,False,True,True,Punak,2000000000,66666.67
54,1,True,True,False,Aqdasieh,3500000000,116666.67
54,1,False,True,False,Beryanak,830000000,27666.67
54,1,False,True,True,Punak,2000000000,66666.67
54,1,False,True,False,Azarbaijan,1100000000,36666.67
54,1,False,True,False,Salsabil,901000000,30033.33
54,1,False,False,False,Parand,260000000,8666.67
54,1,True,True,True,Punak,2820000000,94000
54,1,False,True,False,Beryanak,760000000,25333.33
54,1,True,True,True,West Ferdows Boulevard,22500000003,750000
54,0,False,False,False,Shahrake Qods,470000000,15666.67
53,1,True,True,False,East Ferdows Boulevard,1920000000,64000
53,1,True,True,True,East Ferdows Boulevard,1920000000,64000
53,1,False,True,False,West Ferdows Boulevard,1640000000,54666.67
53,1,True,True,False,East Ferdows Boulevard,1920000000,64000
53,1,True,True,True,Feiz Garden,2120000000,70666.67
53,1,False,True,True,Pardis,470000000,15666.67
53,1,False,True,True,Pardis,540000000,18000
53,1,True,True,True,Southern Janatabad,2430000000,81000
53,1,True,True,False,East Ferdows Boulevard,1920000000,64000
53,1,True,True,True,Azarbaijan,1500000000,50000
53,1,True,True,True,Jeyhoon,1420000000,47333.33
53,1,False,False,False,Shahrake Qods,395000000,13166.67
53,1,False,True,True,Narmak,1350000000,45000
53,1,False,True,False,Baghestan,450000000,15000
53,2,True,True,False,Jeyhoon,1100000000,36666.67
53,1,False,False,False,Jeyhoon,900000000,30000
53,1,False,True,False,Tenant,1113000000,37100
53,2,False,False,False,Tenant,1100000000,36666.67
53,1,True,True,True,Jeyhoon,1500000000,50000
53,1,False,True,True,Narmak,2300000000,76666.67
53,1,False,False,False,Kahrizak,450000000,15000
53,1,False,True,False,Shahran,1470000000,49000
52,1,True,True,True,East Ferdows Boulevard,2300000000,76666.67
52,1,True,True,True,Southern Program Organization,2750000000,91666.67
52,1,True,True,True,Ekhtiarieh,3700000000,123333.33
52,1,False,True,True,Andisheh,665000000,22166.67
52,1,False,True,False,Hashemi,960000000,32000
52,1,True,True,False,Salsabil,1100000000,36666.67
52,1,False,True,False,Jeyhoon,1150100000,38336.67
52,1,False,False,False,Damavand,375000000,12500
52,1,True,True,False,Andisheh,670000000,22333.33
52,1,False,True,False,Pirouzi,1250000000,41666.67
52,1,True,True,True,Niavaran,4600000000,153333.33
52,1,True,True,True,Punak,2360000000,78666.67
52,1,True,False,False,Jeyhoon,1200000000,40000
51,1,True,True,True,Gisha,2980000000,99333.33
51,1,False,True,False,West Ferdows Boulevard,1550000000,51666.67
51,1,True,True,False,Shahran,2020000000,67333.33
51,1,False,True,True,Pirouzi,1300000000,43333.33
51,1,False,True,True,Pirouzi,1275000000,42500
51,1,True,True,False,Southern Janatabad,1720000000,57333.33
51,2,False,True,True,Komeil,1050000000,35000
51,1,True,True,True,Tenant,1380000000,46000
51,2,True,True,False,Shahran,1850000000,61666.67
51,1,False,True,False,Ostad Moein,900000000,30000
51,1,True,False,True,Ray - Montazeri,1250000000,41666.67
51,1,True,True,True,Salsabil,1150000000,38333.33
51,1,False,True,False,Salsabil,870000000,29000
51,1,False,True,True,Kahrizak,610000000,20333.33
51,1,True,True,False,Andisheh,670000000,22333.33
51,1,True,True,False,Hor Square,858500000,28616.67
51,1,False,True,False,Salsabil,850000000,28333.33
51,1,False,False,True,Ostad Moein,1100000000,36666.67
50,1,False,True,False,Shahrake Qods,340000000,11333.33
50,1,False,True,False,Pirouzi,1260000000,42000
50,1,True,True,True,Salsabil,1500000000,50000
50,1,True,True,False,Narmak,1750000000,58333.33
50,1,True,True,True,Pirouzi,1200000000,40000
50,1,True,False,True,Ray,750000000,25000
50,1,True,True,True,West Ferdows Boulevard,1900000000,63333.33
50,1,True,True,True,West Ferdows Boulevard,1950000000,65000
50,1,True,True,True,West Ferdows Boulevard,1950000000,65000
50,1,True,True,True,West Ferdows Boulevard,1950000000,65000
50,1,True,True,True,Southern Program Organization,1980000000,66000
50,1,True,False,True,North Program Organization,1900000000,63333.33
50,1,True,True,True,Ostad Moein,1500000000,50000
50,1,True,True,True,Shahran,1850000000,61666.67
50,1,False,True,False,Qasr-od-Dasht,810000000,27000
50,1,True,True,True,Punak,2500000000,83333.33
50,1,False,True,True,Ostad Moein,1000000000,33333.33
50,2,True,True,False,Shahran,1820000000,60666.67
50,1,True,True,False,Shahrake Qods,360000000,12000
50,1,True,True,False,Shahryar,500000000,16666.67
50,1,True,True,False,Andisheh,650000000,21666.67
50,1,True,True,False,Beryanak,830000000,27666.67
50,1,False,False,True,Qarchak,380000000,12666.67
50,1,False,True,False,Baghestan,410000000,13666.67
50,1,True,True,True,Ozgol,3000000000,100000
50,1,False,True,False,Salsabil,640000000,21333.33
50,1,True,True,False,Andisheh,755000000,25166.67
50,1,False,False,False,Shahrake Qods,380000000,12666.67
50,1,True,True,False,Tehransar,1250000000,41666.67
50,1,True,True,True,Mirdamad,3250000000,108333.33
50,1,True,False,False,Parand,375000000,12500
50,1,False,True,False,Abuzar,850000000,28333.33
50,1,False,False,False,Karoon,1000000000,33333.33
50,0,True,True,True,Northern Chitgar,345000000,11500
50,2,True,True,True,Persian Gulf Martyrs Lake,330000000,11000
50,1,False,False,False,Malard,250000000,8333.33
50,2,False,True,False,Jeyhoon,730000000,24333.33
50,1,False,True,False,Ostad Moein,850000000,28333.33
50,1,False,False,False,Jeyhoon,715000000,23833.33
50,1,False,False,True,Tenant,1250000000,41666.67
50,1,False,False,True,Tenant,1200000000,40000
50,1,True,True,True,West Ferdows Boulevard,2200000000,73333.33
50,1,False,True,False,Islamshahr,240000000,8000
50,1,False,True,False,Northern Janatabad,1745000000,58166.67
50,1,True,True,True,Hashemi,1500000000,50000
50,1,False,False,False,Azarbaijan,1200000000,40000
50,1,False,True,False,Khavaran,710000000,23666.67
50,2,False,True,False,Komeil,730000000,24333.33
50,1,True,True,False,Si Metri Ji,810000000,27000
50,1,True,True,False,Azarbaijan,1250000000,41666.67
50,1,False,True,False,Pirouzi,1100000000,36666.67
49,1,True,True,True,West Ferdows Boulevard,2200000000,73333.33
49,1,True,True,True,West Ferdows Boulevard,2200000000,73333.33
49,1,True,True,False,Islamshahr,460000000,15333.33
49,1,True,True,False,Andisheh,380000000,12666.67
49,1,False,False,True,Punak,2300000000,76666.67
49,1,True,True,True,Punak,2694000000,89800
49,1,True,False,True,Dezashib,3150000000,105000
49,1,True,True,False,Andisheh,110000000,3666.67
49,1,False,True,False,Hashemi,1078000000,35933.33
49,1,False,False,False,Abuzar,1020000000,34000
49,1,True,True,True,Si Metri Ji,900000000,30000
48,1,False,False,False,Jeyhoon,850000000,28333.33
48,1,True,True,True,West Ferdows Boulevard,1920000000,64000
48,1,False,True,False,Parastar,980000000,32666.67
48,1,True,True,True,Punak,2250000000,75000
48,1,True,True,True,Jeyhoon,810000000,27000
48,1,True,True,False,Salsabil,995000000,33166.67
48,1,True,True,False,West Ferdows Boulevard,1900000000,63333.33
48,1,True,True,True,Andisheh,400000000,13333.33
48,1,True,True,False,Salsabil,1048000000,34933.33
48,1,True,True,False,Salsabil,995000000,33166.67
48,1,True,True,True,Shahr-e-Ziba,1750000000,58333.33
48,1,False,True,False,Komeil,820000000,27333.33
48,1,False,True,False,Beryanak,830000000,27666.67
48,1,False,True,False,Shahedshahr,210000000,7000
48,1,True,True,False,Jeyhoon,995000000,33166.67
48,1,False,False,True,Fallah,710000000,23666.67
48,1,False,False,True,Fallah,740000000,24666.67
48,1,True,True,True,Ostad Moein,1350000000,45000
48,1,True,False,False,Fallah,800000000,26666.67
48,1,False,False,False,Hashemi,950000000,31666.67
48,1,False,False,True,Eskandari,1280000000,42666.67
48,1,False,False,False,Beryanak,740000000,24666.67
47,1,True,True,True,Punak,2100000000,70000
47,1,False,True,False,Jeyhoon,850000000,28333.33
47,1,False,True,False,Ostad Moein,1050000000,35000
47,1,False,True,False,Qasr-od-Dasht,870000000,29000
47,1,True,True,False,Dolatabad,695000000,23166.67
47,1,False,False,False,Islamshahr,295000000,9833.33
47,1,False,True,False,Karoon,800000000,26666.67
47,1,False,True,False,Qasr-od-Dasht,800000000,26666.67
47,1,True,True,False,Salsabil,1050000000,35000
46,1,True,True,False,Andisheh,450000000,15000
46,1,True,True,False,Jeyhoon,750000000,25000
46,1,True,True,True,Jeyhoon,1150000000,38333.33
46,1,False,True,False,Jeyhoon,1013000000,33766.67
46,1,False,False,False,Komeil,700000000,23333.33
46,1,True,True,False,Shahran,1650000000,55000
46,1,False,True,True,Jeyhoon,940000000,31333.33
46,1,True,True,True,Shahran,1700000000,56666.67
46,1,True,True,True,Central Janatabad,1950000000,65000
45,1,False,False,False,Ostad Moein,1200000000,40000
45,1,True,True,True,East Ferdows Boulevard,1900000000,63333.33
45,1,True,True,False,Jeyhoon,1030000000,34333.33
45,1,False,True,False,Shahran,1580000000,52666.67
45,1,True,True,True,Qasr-od-Dasht,1300000000,43333.33
45,1,False,True,False,Andisheh,395000000,13166.67
45,1,False,False,True,Ostad Moein,1200000000,40000
45,1,False,True,False,Jeyhoon,745000000,24833.33
45,1,False,True,True,Karoon,965000000,32166.67
45,1,False,True,True,Pirouzi,1250000000,41666.67
45,1,True,False,True,Ray - Pilgosh,990000000,33000
45,1,False,True,True,Si Metri Ji,890000000,29666.67
45,1,False,True,False,Karoon,890000000,29666.67
45,1,False,False,False,Karoon,680000000,22666.67
45,1,False,True,False,Islamshahr,218000000,7266.67
45,1,False,True,False,Jeyhoon,800000000,26666.67
45,1,False,True,False,Karoon,880000000,29333.33
45,1,False,False,True,Si Metri Ji,8900000000,296666.67
45,1,True,True,False,West Ferdows Boulevard,1650000000,55000
44,1,True,True,False,Salsabil,1050000000,35000
44,1,True,True,False,Andisheh,350000000,11666.67
44,1,True,True,False,Pirouzi,880000000,29333.33
44,1,True,True,False,Andisheh,585000000,19500
44,1,True,True,False,Shahran,1390000000,46333.33
44,1,False,True,False,Pirouzi,790000000,26333.33
44,1,False,True,False,Parastar,1030000000,34333.33
44,1,False,True,False,Shahryar,570000000,19000
44,1,False,True,False,Qasr-od-Dasht,770000000,25666.67
44,1,True,True,False,Salsabil,1050000000,35000
44,1,True,False,True,Ostad Moein,1000000000,33333.33
44,1,True,True,False,Jeyhoon,1040000000,34666.67
44,1,True,True,False,Jeyhoon,1050000000,35000
44,1,False,False,False,Northern Janatabad,1650000000,55000
44,1,True,True,True,Khavaran,649000000,21633.33
44,1,False,True,False,Jeyhoon,945000000,31500
44,1,False,True,False,Qasr-od-Dasht,1000000000,33333.33
43,1,True,True,False,Northern Janatabad,1620000000,54000
43,1,True,True,True,Shahran,2080000000,69333.33
43,1,True,True,True,Shams Abad,1800000000,60000
43,1,False,True,True,Beryanak,1200000000,40000
43,1,True,True,True,Beryanak,1250000000,41666.67
43,0,False,True,False,Nasim Shahr,360000000,12000
43,1,False,True,False,Ahang,800000000,26666.67
43,1,True,True,False,Narmak,1330000000,44333.33
43,1,False,True,True,Si Metri Ji,750000000,25000
43,1,True,True,True,Tenant,1200000000,40000
43,1,False,True,False,Nawab,700000000,23333.33
43,1,False,True,True,Jeyhoon,900000000,30000
43,1,False,True,True,Beryanak,725000000,24166.67
42,1,False,True,False,Pirouzi,1390000000,46333.33
42,1,True,False,True,Shahran,1760000000,58666.67
42,1,True,False,True,Shahran,1760000000,58666.67
42,1,False,True,True,Jeyhoon,1050000000,35000
42,1,True,False,True,Vahidieh,975000000,32500
42,1,True,False,True,Jeyhoon,960000000,32000
42,1,False,True,False,Pirouzi,960000000,32000
42,1,False,True,False,,640000000,21333.33
42,1,True,False,True,Shahran,1750000000,58333.33
42,1,True,False,False,Nezamabad,835000000,27833.33
42,1,True,True,True,Jeyhoon,900000000,30000
42,1,True,True,True,Jeyhoon,930000000,31000
42,1,False,True,False,Shoosh,920000000,30666.67
42,1,True,False,True,Shahran,1760000000,58666.67
42,1,False,False,False,Naziabad,640000000,21333.33
41,1,False,True,True,Farmanieh,2530000000,84333.33
41,1,False,True,False,Salsabil,770000000,25666.67
41,1,False,False,False,Salsabil,815000000,27166.67
41,1,False,False,False,Elahieh,815000000,27166.67
41,1,False,True,False,Hashemi,840000000,28000
41,1,True,True,False,Si Metri Ji,780000000,26000
41,1,False,False,True,Si Metri Ji,790000000,26333.33
41,2,False,False,False,Salsabil,790000000,26333.33
40,1,True,True,False,Pirouzi,1300000000,43333.33
40,0,False,False,False,Shahrake Qods,248000000,8266.67
40,0,False,False,False,Pakdasht,165000000,5500
40,1,True,True,True,Andisheh,350000000,11666.67
40,0,False,True,False,Ostad Moein,650000000,21666.67
40,1,False,True,True,Karoon,880000000,29333.33
40,0,False,False,False,Pakdasht,165000000,5500
40,1,False,True,False,Qasr-od-Dasht,720000000,24000
40,1,False,True,False,Pirouzi,870000000,29000
40,1,True,True,False,Pirouzi,1380000000,46000
40,1,False,True,False,Jeyhoon,800000000,26666.67
40,1,True,True,False,Narmak,1250000000,41666.67
40,1,True,True,True,Azarbaijan,1150000000,38333.33
40,1,True,True,False,Andisheh,260000000,8666.67
40,1,True,False,True,Northren Jamalzadeh,1500000000,50000
40,1,False,True,False,Azarbaijan,1000000000,33333.33
40,1,False,True,False,Tenant,1050000000,35000
40,1,True,True,True,East Pars,1145000000,38166.67
40,1,True,True,False,Jeyhoon,830000000,27666.67
40,1,False,True,True,Komeil,810000000,27000
40,1,False,True,False,Salsabil,750000000,25000
40,2,False,False,False,Salsabil,830000000,27666.67
40,1,False,True,False,Qasr-od-Dasht,790000000,26333.33
40,1,False,True,False,Salsabil,630000000,21000
39,1,False,True,False,Andisheh,370000000,12333.33
39,1,False,False,False,Salsabil,760000000,25333.33
39,1,False,True,False,Salsabil,800000000,26666.67
39,1,True,True,False,Andisheh,550000000,18333.33
39,1,True,False,True,Ostad Moein,1170000000,39000
38,1,True,True,False,Pirouzi,850000000,28333.33
38,1,True,True,True,Karoon,1140000000,38000
38,1,True,True,False,Fallah,650000000,21666.67
38,1,False,True,False,Andisheh,320000000,10666.67
37,1,False,True,False,Andisheh,355000000,11833.33
37,1,False,True,True,Hashemi,830000000,27666.67
37,1,False,True,True,Ostad Moein,999000000,33300
37,1,True,True,False,Andisheh,345000000,11500
37,1,False,True,False,Hashemi,570000000,19000
37,1,False,False,False,Ostad Moein,620000000,20666.67
37,1,False,True,False,Azarbaijan,950000000,31666.67
37,1,True,True,True,Tehransar,1180000000,39333.33
35,1,False,True,False,Salsabil,660000000,22000
